Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax [TFlop/s],Rpeak [TFlop/s],Nmax,Nhalf,HPCG [TFlop/s],Power (kW),Power Source,Power Effeciency [GFlops/Watts],Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent,Site ID,System ID
345,,50,345,Internet Company A R1,"Lenovo RD550, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2017,Industry,34560,,745.39,1382.4,3718080.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD550,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,179235
346,241.0,49,241,,"Cluster Platform DL380, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Service Provider,HPE,"Korea, South",2017,Industry,32200,,744.036,1236.48,,,,,,,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Cluster Platform DL380,HP Cluster Platform 3000,10G,10G Ethernet,Eastern Asia,Asia,50513,179156
347,242.0,48,178,,"Sugon TC6000, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Government,Sugon,China,2016,Government,39200,,742.4,1505.28,4441000.0,,,588.0,Submitted,1.263,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,CentOS,Linux,None,14,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50685,178991
348,243.0,49,243,,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet",Internet Company,Sugon,China,2017,Industry,43200,,741.8,1520.64,4848000.0,,,900.0,Submitted,0.824,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,12,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50707,179057
349,244.0,45,93,Numerical Materials Simulator,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",National Institute for Materials Science,HPE,Japan,2015,Research,25056,,741.748,1002.24,1804032.0,,,405.0,Submitted,1.831,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Eastern Asia,Asia,49749,178528
350,245.0,49,245,,"Lenovo RD550, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Service (B),Lenovo,China,2017,Industry,38400,,740.352,1536.0,2771328.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD550,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50330,179076
353,,50,353,Internet Company T V1,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2017,Industry,38400,,734.822,1413.12,4525440.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50329,179234
354,248.0,48,182,,"Sugon TC6000, Xeon E5-2690v4 14C 2.6GHz, 10G Ethernet",Government,Sugon,China,2016,Government,35840,,734.7,1490.944,4220000.0,,,576.0,Submitted,1.276,Cluster,Xeon E5-2690v4 14C 2.6GHz,Intel Broadwell,2600,CentOS,Linux,None,14,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50683,178989
355,475.0,48,367,,"FusionServer X6800/XH620 V3 Cluster, Xeon E5-2650v4 12C 2.2GHz, Infiniband QDR",Manufacturing Company B,Huawei,Germany,2016,Industry,27960,,733.9,984.192,3840000.0,,,336.32,Submitted,2.182,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,Linux,Linux,None,12,Intel Xeon E5 (Broadwell),FusionServer XH620 V3 Cluster,Huawei Cluster,Infiniband,Infiniband QDR,Western Europe,Europe,50690,178997
356,249.0,48,183,,"HC2000 Cluster, Xeon E5-2620v3 6C 2.4GHz, Infiniband FDR, NVIDIA Tesla K40",Government,Sugon,China,2016,Government,14400,12000.0,731.2,1236.16,1616000.0,,,400.0,Submitted,1.828,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,CentOS,Linux,NVIDIA Tesla K40,6,Intel Xeon E5 (Haswell),HC2000 Cluster,Sugon Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia,50605,178988
357,,50,357,,"Cluster Platform DL360, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet",Information Technology Company (P),HPE,China,2017,Industry,34896,,731.187,1228.339,,,,,,,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,Linux,Linux,None,12,Intel Xeon E5 (Broadwell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,Eastern Asia,Asia,50747,179269
358,251.0,46,116,,"Inspur TS10000 HPC Server, Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet, NVIDIA Tesla K40",Internet Service A,Inspur,China,2015,Industry,15640,10200.0,730.1,1085.552,1475127.0,,,225.0,Submitted,3.245,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,CentOS,Linux,NVIDIA Tesla K40,8,Intel Xeon E5 (IvyBridge),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia,50596,178656
359,252.0,49,252,,"Sugon TC6000, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet",Internet Company,Sugon,China,2016,Industry,40000,,725.0,1472.0,5144000.0,,,990.0,Submitted,0.732,Cluster,Xeon E5-2650v3 10C 2.3GHz,Intel Haswell,2300,CentOS,Linux,None,10,Intel Xeon E5 (Haswell),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50708,179059
360,256.0,48,188,,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2016,Industry,36864,,721.06,1474.56,3325632.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,178954
361,257.0,48,189,,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2016,Industry,36864,,721.06,1474.56,3325632.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,178951
362,258.0,48,190,,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2016,Industry,36864,,721.06,1474.56,3325632.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,178948
363,259.0,48,191,,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2016,Industry,36864,,721.06,1474.56,3325632.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,178953
364,260.0,48,192,,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2016,Industry,36864,,721.06,1474.56,3325632.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,178950
365,253.0,48,185,,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2016,Industry,36864,,721.06,1474.56,3325632.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,178955
366,254.0,48,186,,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2016,Industry,36864,,721.06,1474.56,3325632.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,178952
367,255.0,48,187,,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Company A,Lenovo,China,2016,Industry,36864,,721.06,1474.56,3325632.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,178949
368,261.0,41,36,,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Indian Institute of Tropical Meteorology,IBM,India,2013,Research,38016,,719.22,790.733,,,,789.66,Submitted,0.911,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,South-central Asia,Asia,50296,178002
369,262.0,39,100,Cetus,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect",DOE/SC/Argonne National Laboratory,IBM,United States,2012,Research,65536,,715.551,838.861,,,,328.75,Submitted,2.177,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,North America,Americas,47347,177733
370,263.0,39,30,Zumbrota,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom",EDF R&D,IBM,France,2012,Industry,65536,,715.551,838.861,,,,328.75,Submitted,2.177,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,Western Europe,Europe,49894,177726
372,265.0,42,47,EPFL Blue Brain IV,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect",Swiss National Supercomputing Centre (CSCS),IBM,Switzerland,2013,Research,65536,,715.551,838.861,,,,328.75,Submitted,2.177,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,Western Europe,Europe,50422,178198
373,266.0,39,31,Avoca,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom",Victorian Life Sciences Computation Initiative,IBM,Australia,2012,Research,65536,,715.551,838.861,,,,328.75,Submitted,2.177,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,Australia and New Zealand,Oceania,50404,177729
374,268.0,48,199,,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2660v3 10C 2.6GHz, Infiniband FDR",Volvo Personvagnar AB,HPE,Sweden,2016,Industry,20360,,712.357,846.976,,,,,,,Cluster,Xeon E5-2660v3 10C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,10,Intel Xeon E5 (Haswell),Cluster Platform 3000 BL460c Gen9,HP Cluster Platform 3000BL,Infiniband,Infiniband FDR,Northern Europe,Europe,50699,179029
375,269.0,49,269,,"Cluster Platform DL360, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Web Company (F),HPE,United States,2017,Industry,31360,,710.118,1204.224,,,,,,,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50343,179157
376,270.0,42,49,,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x",Max-Planck-Gesellschaft MPI/IPP,Lenovo/IBM,Germany,2013,Research,15840,9240.0,709.7,1013.1,1048320.0,,,269.94,Submitted,2.629,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,NVIDIA Tesla K20x,10,Intel Xeon E5 (IvyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband,Western Europe,Europe,48331,178199
378,273.0,40,136,Tide,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",National Centers for Environment Prediction,IBM,United States,2012,Research,37312,,705.902,776.09,,,,775.04,Submitted,0.911,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas,48440,177838
379,274.0,40,135,Gyre,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",National Centers for Environment Prediction,IBM,United States,2012,Research,37312,,705.902,776.09,,,,775.04,Submitted,0.911,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas,48440,177839
380,,50,380,Internet Company N C1,"Lenovo RD450, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet",Network Company,Lenovo,China,2017,Industry,37152,,705.662,1307.75,4451328.0,,,,,,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,Linux,Linux,None,12,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50177,179259
381,,50,381,,"Cluster Platform DL360, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet",Information Technology Company (P),HPE,China,2017,Industry,35344,,705.3,1187.558,,,,,,,Cluster,Xeon E5-2620v4 8C 2.1GHz,Intel Broadwell,2100,Linux,Linux,None,8,Intel Xeon E5 (Broadwell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,Eastern Asia,Asia,50747,179270
383,,50,383,,"Cluster Platform DL360, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Services Company (S),HPE,United States,2017,Industry,30940,,700.608,1188.096,,,,,,,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50729,179280
385,276.0,48,206,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2016,Industry,30600,,695.359,1175.04,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,179009
386,,50,386,Dammam,"Dell PowerEdge R630, Xeon E5-2695v4 18C 2.1GHz, 10G Ethernet",Saudi Aramco,Dell EMC,Saudi Arabia,2017,Industry,31968,,694.33,1074.125,3906432.0,,,378.0,Submitted,1.837,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,Redhat Enterprise Linux 7.2,Linux,None,18,Intel Xeon E5 (Broadwell),Dell PowerEdge R630,Dell PowerEdge Cluster,10G,10G Ethernet,Western Asia,Asia,48751,179267
387,,50,387,,"HPE SGI 8600, Xeon Gold 6154 18C 3GHz, Intel Omni-Path",HPE,HPE,United States,2017,Vendor,10368,,692.156,995.328,2433024.0,,,170.45,Submitted,4.061,Cluster,Xeon Gold 6154 18C 3GHz,Intel Skylake,3000,RHEL 7.3,Linux,None,18,Xeon Gold,HPE SGI 8600,HPE SGI 8600,Omnipath,Intel Omni-Path,North America,Americas,50736,179176
388,277.0,48,208,,"Atipa HPC Linux Cluster, Xeon E5-2683 v4  16C 2.1GHz, Infiniband FDR",DOE/NNSA/Naval Nuclear Laboratory,Atipa,United States,2016,Government,23168,,692.07,778.445,3033024.0,430000.0,,285.0,Submitted,2.428,Cluster,Xeon E5-2683 v4  16C 2.1GHz,Intel Broadwell,2100,RHEL 6.8,Linux,None,16,Intel Xeon E5 (Broadwell),Atipa HPC Linux Cluster,Atipa Cluster,Infiniband,Infiniband FDR,North America,Americas,50681,178980
389,278.0,48,207,,"Atipa HPC Linux Cluster, Xeon E5-2683 v4  16C 2.1GHz, Infiniband FDR",DOE/NNSA/Naval Nuclear Laboratory,Atipa,United States,2016,Government,23168,,692.07,778.445,3033024.0,430000.0,,285.0,Submitted,2.428,Cluster,Xeon E5-2683 v4  16C 2.1GHz,Intel Broadwell,2100,RHEL 6.8,Linux,None,16,Intel Xeon E5 (Broadwell),Atipa HPC Linux Cluster,Atipa Cluster,Infiniband,Infiniband FDR,North America,Americas,50681,178977
390,,50,390,,"Cluster Platform DL360, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet",Information Technology Company (P),HPE,China,2017,Industry,34624,,690.932,1163.366,,,,,,,Cluster,Xeon E5-2620v4 8C 2.1GHz,Intel Broadwell,2100,Linux,Linux,None,8,Intel Xeon E5 (Broadwell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,Eastern Asia,Asia,50747,179271
391,,50,391,,"Lenovo ThinkServer RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet",Service Provider T,Lenovo,China,2016,Industry,108000,,687.52,4147.2,,,,,,,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,6,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia,50329,179294
392,279.0,46,128,,"Lenovo ThinkServer RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet",Internet Service (B),Lenovo,China,2015,Industry,60000,,687.52,2304.0,6000000.0,,,3750.0,Derived,0.183,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,6,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia,50330,178636
393,280.0,47,150,Thor,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",US Air Force,HPE,United States,2016,Classified,22560,,686.484,902.4,2426112.0,,12.7,1128.0,Derived,0.609,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform 3000 BL460c Gen9,HP Cluster Platform 3000BL,Infiniband,Infiniband FDR,North America,Americas,49035,178862
395,,50,395,,"Cluster Platform DL380, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR",Web Company (F),HPE,United States,2017,Industry,23520,,684.361,903.168,,,,,,,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Cluster Platform DL380,HP Cluster Platform 3000,Infiniband,Infiniband FDR,North America,Americas,50343,179283
397,283.0,49,283,DH-DPSystem,"HC2000 Cluster, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet, NVIDIA Tesla P4",IT Service Provider,Sugon,China,2017,Industry,36000,,681.8,1382.4,6501000.0,,,1755.0,Submitted,0.388,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,CentOS,Linux,NVIDIA Tesla P4,6,Intel Xeon E5 (Haswell),HC2000 Cluster,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50710,179061
398,284.0,47,152,,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",Energy Company,HPE,United States,2016,Industry,22368,,680.642,894.72,,,,1234.9,Derived,0.551,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL230a,HP Apollo,Infiniband,Infiniband FDR,North America,Americas,48786,178863
400,286.0,48,215,,"CH121 V3 Cluster, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet",Public Cloud Service B,Huawei,China,2016,Industry,34992,,679.62,1399.68,8320000.0,,,552.0,Submitted,1.231,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),CH121 V3 Cluster,Huawei Cluster,10G,10G Ethernet,Eastern Asia,Asia,50694,179003
401,287.0,47,156,IntelCluster,"Sugon TC4600, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR/NVIDIA K40",Government,Sugon,China,2016,Government,23520,,672.6,940.8,3601000.0,,,411.0,Submitted,1.636,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,CentOS,Linux,None,12,Intel Xeon E5 (Haswell),Sugon TC4600,Sugon Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia,50612,178848
402,288.0,48,217,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, Infiniband FDR",Software Company (M),HPE,United States,2016,Industry,24360,,671.39,935.424,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,Infiniband,Infiniband FDR,North America,Americas,50172,179021
403,289.0,49,289,Government K1,"Lenovo NeXtScale nx360M5, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Government,Lenovo,China,2017,Government,36400,,670.925,1397.76,2884416.0,,,,,,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Lenovo NeXtScale nx360 M5,Lenovo NeXtScale,10G,10G Ethernet,Eastern Asia,Asia,50366,179085
404,290.0,48,218,,"Cluster Platform DL360, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet",IT Services Provider ,HPE,United States,2016,Industry,26740,,666.33,1112.384,,,,,,,Cluster,Xeon E5-2660v3 10C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,10,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50374,179036
405,291.0,48,219,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, Infiniband FDR",Software Company (M),HPE,United States,2016,Industry,24120,,664.775,926.208,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,Infiniband,Infiniband FDR,North America,Americas,50172,179022
406,292.0,47,154,,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2016,Industry,26400,,663.1,1013.76,,,10.8,880.0,Derived,0.754,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL380,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,178890
407,293.0,47,155,,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,Netherlands,2016,Industry,26400,,663.1,1013.76,,,10.8,880.0,Derived,0.754,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL380,HP Cluster Platform 3000,10G,10G Ethernet,Western Europe,Europe,50503,178915
408,294.0,48,222,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, Infiniband FDR",Software Company (M),HPE,United States,2016,Industry,24048,,662.791,923.443,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,Infiniband,Infiniband FDR,North America,Americas,50172,179023
409,295.0,47,157,,"Lenovo RD940, Xeon E7-4850V2 12C 2.3GHz, 10G Ethernet",Government,Lenovo,China,2015,Government,72000,,662.4,1324.8,4381824.0,,,2250.0,Derived,0.294,Cluster,Xeon E7-4850V2 12C 2.3GHz,Intel IvyBridge,2300,Linux,Linux,None,12,Intel Xeon E7 (IvyBridge),Lenovo RD940,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50654,178833
410,296.0,46,130,,"Sugon TC6000, Intel Xeon E5-2450v2 8C 2.5GHz, 10G Ethernet",Internet Company,Sugon,China,2015,Industry,52800,,658.7,1056.0,2916000.0,,,990.0,Submitted,0.665,Cluster,Intel Xeon E5-2450v2 8C 2.5GHz,Intel IvyBridge,2500,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50602,178673
411,297.0,48,225,,"Lenovo RD350, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2016,Industry,38400,,658.514,1413.12,3919104.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD350,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50329,178957
413,299.0,47,160,,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",Automative Company,HPE,United States,2016,Industry,21600,,657.272,864.0,,,,1192.5,Derived,0.551,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL230a,HP Apollo,Infiniband,Infiniband FDR,North America,Americas,50507,178864
414,301.0,49,301,,"HC2000 Cluster, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet, NVIDIA Tesla P40",Internet Company,Sugon,China,2017,Industry,36000,,651.6,1324.8,4816000.0,,,850.0,Submitted,0.767,Cluster,Xeon E5-2650v3 10C 2.3GHz,Intel Haswell,2300,CentOS,Linux,NVIDIA Tesla P40,10,Intel Xeon E5 (Haswell),HC2000 Cluster,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50598,179062
415,302.0,49,302,,"Lenovo RD450, Xeon E5-2640v4 10C 2.4GHz, 10G Ethernet",Network Company,Lenovo,China,2017,Industry,36000,,651.11,1382.4,3394176.0,,,,,,Cluster,Xeon E5-2640v4 10C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,10,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50177,179075
